x,y,user
93194.9914487966,183151.409220354,P9
92625.6380254837,182858.338613754,P9
88905.5731193959,182224.805885364,P9
86187.1031996224,186755.148634997,P9
77045.2356772062,185613.414585479,P9
78479.5798773006,182625.487994812,P9
74971.0668957055,182814.269580641,P9
75829.0428617272,182874.581859467,P9
75722.4361982066,182438.044630931,P9
75826.3200075507,182813.2082322,P9
75656.7184974044,182621.011873124,P9
76936.598410571,183056.349316466,P9
76470.2057951864,182468.039260799,P9
73361.5370268994,182133.852938488,P9
72243.9207626238,180751.977267691,P9
69255.7036790939,188332.773874869,P9
69016.6463124115,187444.932830785,P9
70018.5643492213,187471.743415329,P9
69302.6383010854,187955.487576718,P9
69472.0552109485,188062.868351644,P9
69264.9336932515,188120.734914497,P9
69776.64567815,188030.889461647,P9
69828.4260575743,187945.612421654,P9
70987.392785276,187619.732304537,P9
71368.1308692779,187785.717971667,P9
70250.2838546484,187213.143560285,P9
70605.1317489381,187172.027844574,P9
68637.2927305332,188269.046822796,P9
61158.3968588957,184858.703552423,P9
61990.528785276,184938.489267872,P9
58468.2169325153,183867.081088997,P9
53444.2279263803,180483.086947323,P9
52452.5090552147,180140.548274234,P9
57314.3267126002,181500.643229189,P9
56456.9968475696,181294.464758037,P9
56214.4320755073,181058.660821692,P9
53902.9134799433,179086.998436527,P9
47325.4669410099,176319.093992336,P9
47701.1285172251,177770.372622089,P9
71862.5827277017,182656.036371693,P9
46624.3550655969,170172.7328766,P9
34284.1491873525,167251.348218655,P9
34950.6485096743,163374.011634034,P9
31997.7823803681,167388.631332281,P9
32217.1336668239,167002.761955429,P9
31750.0026503067,167722.263907578,P9
32240.9932534214,168028.439860151,P9
33005.330725814,168116.624071962,P9
31926.6651212836,168066.879131966,P9
31711.8365417649,167922.16657925,P9
31953.801362907,167836.243501075,P9
32544.0146182161,167533.251593827,P9
32510.3712166116,167994.569001192,P9
32652.5134346389,168066.648404044,P9
33159.3796621047,166989.241299196,P9
34196.8794034922,165691.858193457,P9
35207.5198036809,162989.019023286,P9
36108.0461349693,162396.325137101,P9
38319.1421764983,157434.798046723,P9
35117.4810155733,159048.278405684,P9
37954.6950674846,159611.623700183,P9
38847.375886739,160559.038693743,P9
38641.5927210948,160538.688491017,P9
38006.1523964134,160459.548813751,P9
38198.3674412458,160036.716823785,P9
38243.5945106182,159858.087266527,P9
38657.4221953751,159862.609533799,P9
38894.4951090136,159777.701658482,P9
38684.0969362907,159827.077433802,P9
38438.3939594148,160320.466022334,P9
38397.3665464841,161569.765429116,P9
38607.6724190656,161047.443559158,P9
38582.7975309108,160864.291734627,P9
39032.8068711656,159722.419248356,P9
39757.6398829636,158845.791581284,P9
37048.5384275601,159481.170133051,P9
36868.7839018404,158781.972238043,P9
36916.2723246814,158980.398251014,P9
36846.1703671543,159120.588536457,P9
37280.3502331288,159330.873964622,P9
37107.379767815,159382.372436825,P9
37098.3343539405,159294.188225014,P9
37543.8209872581,157792.795490591,P9
38708.418023596,157670.694274237,P9
37663.857321378,158167.128471339,P9
37870.978839075,158386.412288464,P9
38004.9986446437,158351.895391324,P9
39227.5601698914,157495.802509316,P9
37986.8155167531,156757.657741064,P9
39875.2764134025,155958.185491129,P9
41436.3025578102,155661.238655439,P9
39252.0658574799,156234.735978509,P9
39103.8318301085,155786.708499454,P9
39093.7249646059,155631.751626999,P9
39602.8525455403,156497.07362589,P9
39262.726523832,156573.21384017,P9
40798.3239792354,156526.745236667,P9
40730.4833751769,156517.700702122,P9
42083.5573006134,156591.349054844,P9
38555.8458895705,158426.835820409,P9
51954.9189919773,158571.271499618,P9
50930.3874204813,158468.828302224,P9
48138.5388881547,155933.359166715,P9
54693.602642756,152505.019118422,P9
46155.8395469561,134890.695801407,P9
45578.9636621047,127166.709445799,P9
46080.8918319962,130456.289721767,P9
45094.7571193959,131243.164227157,P9
46256.3082510618,129875.593687528,P9
47655.7629976404,129662.724106636,P9
46313.4881887682,130183.707754646,P9
46726.715922605,130399.622944109,P9
46789.1108183105,130358.784101904,P9
46083.983886739,130177.570391919,P9
46163.1774082114,130165.387957634,P9
47198.7849966965,130645.071307595,P9
47308.4375648891,130599.387179028,P9
47195.7390920245,130753.190411872,P9
47282.5473751769,130613.092417598,P9
47299.299850873,130693.801044734,P9
46720.5779631901,130937.449730429,P9
46650.5221557338,131138.459896127,P9
46437.3088286927,130882.628776148,P9
46391.6202586125,130836.94464758,P9
45942.3493194903,130801.920149011,P9
48642.5438112317,129936.967314796,P9
46767.7894856064,130204.98086906,P9
46112.9199811231,130148.637110493,P9
46169.2692175554,130171.479174777,P9
47022.1225257196,130707.506283305,P9
47089.132428504,130702.937870448,P9
47095.224237848,130689.232631878,P9
46997.7552883435,130702.937870448,P9
47862.7922151958,130938.972534714,P9
48044.0235431807,130906.993644717,P9
48200.8876337895,130156.251131921,P9
47996.8120207645,129918.693663369,P9
47108.9308088721,129646.111696248,P9
46189.0675979235,129643.066087677,P9
46230.1873109957,129591.290741967,P9
47903.911928268,129773.104344549,P9
49034.0348617272,129426.689442369,P9
46909.8394034922,127171.7393145,P9
46756.1596677678,129630.376051963,P9
41326.142338839,128418.131549464,P9
47797.7667654554,129391.34192471,P9
43612.3245455403,131896.031955416,P9
44113.9296649362,130618.353014221,P9
46266.6920169891,130493.713790725,P9
49244.8483850873,130486.9765354,P9
49922.0083737612,130763.20400369,P9
47863.5767663992,130291.596131001,P9
47041.5517055214,130476.870652414,P9
47361.602446437,129243.952928099,P9
46849.5212609721,130736.254982393,P9
46859.6281264747,130837.313812255,P9
47216.7373742331,130833.945184593,P9
47233.5821500707,130827.207929269,P9
46084.7684379424,130921.529503807,P9
45555.8424766399,130931.635386793,P9
46900.0555884851,130975.4275464,P9
46523.1479603586,131206.847652225,P9
46495.7348183105,131063.70404938,P9
46672.3972892874,131024.111137954,P9
46722.6547163756,131016.497116526,P9
47280.0552713544,130989.086639386,P9
47220.6601302501,130655.592500841,P9
47194.769940538,130727.164302264,P9
47020.5534233128,130795.459767194,P9
46625.6011175082,131081.746972885,P9
46647.9377517697,131109.157450025,P9
46716.9782576687,131397.475061431,P9
45966.3935063709,131447.035419089,P9
45810.3601170363,131867.606275418,P9
46192.5288532326,132062.06376813,P9
45262.004975932,131447.312292595,P9
45167.6742312411,129490.139620936,P9
44294.4687418593,129004.226617079,P9
46561.7755696083,129435.410957823,P9
46245.3245342142,129768.489786108,P9
45895.0454969325,130135.485618935,P9
45596.546839075,130045.640166086,P9
46962.6350844738,129715.191636112,P9
44520.188738084,128977.277595783,P9
44415.7972779613,127154.850030606,P9
46855.8438206701,123645.4321905,P9
49912.3630089664,123560.062859338,P9
29999.2074148183,119808.703720162,P9
28855.1471599811,128960.296020719,P9
30545.6242529495,129148.108549275,P9
31262.7963529966,129096.886950578,P9
29446.5141670599,130151.128972051,P9
29901.5538650306,129693.687793776,P9
30617.3414629542,128830.765365275,P9
30941.4995601698,129404.816435358,P9
30964.113094856,129841.215227141,P9
31194.771148655,130178.124138932,P9
31380.2021330816,130422.326571639,P9
31561.110410571,129753.03101533,P9
31574.6785313827,129746.247614422,P9
30529.9332288815,129983.66664622,P9
30528.3179764039,129993.218782194,P9
30916.6708220858,129658.201839364,P9
30843.5691099575,129376.483046529,P9
30296.4600207645,131139.567390153,P9
29351.4911713072,132471.421247447,P9
29998.7459141104,130750.65240473,P9
29189.5505729117,119467.364832267,P9
57433.8553959414,118654.325780515,P9
49091.7224502123,120614.728643084,P9
48822.6213874469,120384.093012193,P9
48707.2923605474,120806.925002159,P9
50992.96691647,121807.315126623,P9
52029.912857008,123751.659325816,P9
52019.5752411514,123946.993584632,P9
51212.4105030674,124566.267327439,P9
51478.9733119396,124532.442614065,P9
51588.6720302029,124453.53366472,P9
51285.6506654082,124817.576180146,P9
51477.8657102406,124087.230015659,P9
50161.7579915054,124268.120706554,P9
49666.5215818782,124204.808964741,P9
49605.4650382255,124148.280623836,P9
51879.0944256724,124615.827685097,P9
53379.0640264275,125472.289731781,P9
51350.9530155733,124525.705358741,P9
50987.1058574799,123602.701379335,P9
58326.1208645587,122268.12493256,P9
49797.5877829164,122770.650346805,P9
50010.8011099575,122664.054046814,P9
48586.8406757904,124795.980046641,P9
52889.1810250118,126554.818996498,P9
52371.3772307692,126691.871382201,P9
48008.1187881076,125945.697282262,P9
47977.6597413874,128633.44684633,P9
47650.2249891458,128861.867489168,P9
53292.7633940537,128321.271967784,P9
52928.2701349693,127052.176105289,P9
51735.013904672,125452.077965808,P9
53512.0685304388,127158.772405281,P9
51405.3177989617,123818.755005551,P9
51572.8425559226,123052.27684847,P9
53628.8282095328,122524.371362799,P9
51141.3393940538,123767.994862698,P9
49770.682291647,124240.064191231,P9
49684.3816592732,125498.915733986,P9
49674.2286436998,125402.471462566,P9
49491.4743633789,125260.343062577,P9
50938.2790825861,122976.136634191,P9
52826.7399792354,122255.342605678,P9
53136.4069542236,122224.886519966,P9
50791.060356772,123575.106319857,P9
50740.2952789051,123656.322548421,P9
50420.4752883435,123539.574219859,P9
49775.7587994336,123372.065748444,P9
47704.5436224634,123894.895219831,P9
47821.3033015573,122356.862891384,P9
47440.5652175554,122341.634848528,P9
47917.7569495044,124285.748319799,P9
47998.9810740915,124387.268605505,P9
47308.5760151014,125417.699505422,P9
48176.6588466257,124666.449391197,P9
48237.576940066,124767.969676903,P9
49197.0369117508,125179.126834012,P9
49481.3213478055,125372.015376854,P9
49643.7695969797,125082.682562592,P9
49578.905672487,125023.062467532,P9
49530.7942236904,124943.507480005,P9
49431.5254214252,124909.129019619,P9
50057.9203322321,125028.969102336,P9
49965.2048400188,125101.325378694,P9
49277.7533855592,125381.70594958,P9
49300.3669202454,125221.027024658,P9
48845.0041717791,125076.360617527,P9
49568.4065313827,125195.139351803,P9
50236.98260689,125167.728874663,P9
50267.4416536101,125160.114853235,P9
50622.2895478999,125397.672321787,P9
50183.6792751297,125208.844590374,P9
50195.8628938178,125149.455223236,P9
49513.5802472864,124576.880811853,P9
49812.0789051439,124653.021026133,P9
49489.2130099103,124357.596994728,P9
49598.8655781028,124362.165407585,P9
51013.6882982538,124328.663713302,P9
51245.177053327,124310.390061875,P9
49082.5847361963,125173.820091805,P9
48904.3993128834,125289.55321751,P9
48634.8367494101,124991.083577534,P9
48564.7809419537,124953.013470394,P9
48921.1517885795,124543.37911757,P9
49562.3147220386,124512.923031859,P9
49465.8610740915,123858.717081652,P9
48222.4858669183,122497.745360593,P9
48527.0763341198,124233.742246167,P9
45511.6307088249,124835.249938975,P9
44346.5721717791,123289.603589101,P9
44544.5559754601,123350.515760524,P9
49395.1591656441,123053.568924834,P9
47994.0430165172,123335.287717668,P9
56415.9694346389,122535.815467733,P9
54847.3285285512,121492.694532103,P9
49692.1348711656,123807.357046201,P9
54573.1971080698,121705.887132086,P9
54466.5904445493,121325.186060688,P9
46912.7468579518,123419.041953376,P9
46379.7135403492,125314.933288936,P9
49943.4220066068,125116.96873181,P9
49836.8153430863,126175.317710295,P9
45620.7987012741,125713.7926478,P9
44500.1596073619,125492.132333078,P9
47257.0609985842,124997.936196819,P9
54188.6054931571,126889.466774653,P9
48007.1611741387,121390.597426592,P9
42654.8028768286,125786.541161625,P9
29427.6695548214,118659.724813891,P9
43870.3649746735,128321.379640814,P9
43978.8022576687,128384.999019856,P9
49745.2536026427,128000.606301706,P9
53662.9484952021,123210.094747159,P9
49098.6757275444,121424.352921589,P9
62171.4832128362,116541.504052634,P9
53695.9304124587,153380.631582636,P9
42625.8206323737,158655.717919092,P9
48512.0314110429,143283.147092805,P9
51123.0178159509,131458.064213763,P9
45747.4575705521,118250.828790418,P9
82454.8546748466,134529.514312216,P9
81226.155190184,137908.109420513,P9
83683.5541595092,175379.800621633,P9
81994.0923680981,140211.696994353,P9
87216.0651779141,147890.322240484,P9
85987.3656932515,149118.902279865,P9
81994.0923680981,179372.685749621,P9
78000.8190429447,144511.727132186,P9
80304.6305766871,140058.12448943,P9
81840.5049325153,135450.949341751,P9
81686.9174969325,133915.224292525,P9
79536.693398773,142515.284568192,P9
84912.2536441717,203022.851507705,P9
88751.9395337423,202869.279002782,P9
88598.3520981595,201179.981448633,P9
87523.2400490797,201794.271468324,P9
56344.9906257668,118711.546305186,P9
62642.0754846625,73561.2298579355,P9
69399.9226503067,88304.1903305072,P9
60184.6765153374,149272.474784787,P9
59109.5644662576,149733.192299555,P9
31771.0009325153,104736.448357227,P9
52351.7173006135,150347.482319246,P9
49279.968588957,120861.561374102,P9
54655.5288343558,158640.397585067,P9
54194.7665276073,159101.115099835,P9
45593.8701349693,152497.497388162,P9
75236.245202454,188433.463540056,P9
70014.272392638,182136.990838228,P9
62181.3131779141,172615.495533026,P9
48358.4439754601,120247.271354412,P9
50815.8429447852,158793.97008999,P9
44211.5832147239,156029.665001383,P9
40371.8973251533,125315.164016858,P9
46515.3947484662,119325.836324876,P9
42061.3591165644,118404.401295341,P9
47590.506797546,121015.133879025,P9
43290.0586012269,122858.003938097,P9
29006.4270920245,135450.949341751,P9
63717.1875337423,112261.501098436,P9
49587.1434601226,115025.806187043,P9
48178.550999528,124338.077412522,P9
48764.8876488909,126062.814775499,P9
47565.5396092496,126965.606988933,P9
48900.1996564417,127072.249434508,P9
47724.2958527607,128032.077590275,P9
48870.940511562,127519.907748888,P9
48132.170178386,127787.552138476,P9
48089.3429126946,127709.935265496,P9
48134.8468824917,127089.00028165,P9
49018.1592373761,126992.648301398,P9
49288.5063520528,126915.031428417,P9
48552.4127229825,127040.824291524,P9
51255.8838697498,127129.146940088,P9
48881.6473279848,127126.470496192,P9
48742.4587144879,127110.411832817,P9
48221.7936158565,127330.987726306,P9
47962.2456177442,127201.226342939,P9
48718.0914771118,127224.022261639,P9
48188.4732647475,127234.543454885,P9
49062.1864049079,127478.976615514,P9
49125.7812024539,127338.601747733,P9
48663.818993865,127432.184992921,P9
48738.3975082586,127370.396055393,P9
48652.0968758848,127328.772738254,P9
49262.2931118452,127644.5008268,P9
49428.8025672487,127613.029538231,P9
49646.0771005191,127652.622449656,P9
49308.9969834827,127983.578581058,P9
49367.2845228881,128105.126050399,P9
49131.2269108069,128482.781513225,P9
49129.7039584709,128456.89384037,P9
47360.079494101,127024.25802672,P9
48246.1147031618,126128.203068611,P9
47040.0287531854,126458.328579493,P9
47066.9803945257,126411.167792224,P9
46867.4274884379,127612.198917711,P9
46933.4220896649,127530.982689146,P9
47608.5976252949,128916.734589034,P9
48170.059386503,128837.456475015,P9
47941.6165361019,128905.982667866,P9
50005.2169513921,124664.972732496,P9
51223.5788201982,123743.676139713,P9
50286.9631335535,123941.64069684,P9
52129.7354601227,123972.096782552,P9
51268.5289891458,124579.372673412,P9
51143.7853478055,124618.596420162,P9
51573.4425068428,124510.062005625,P9
51629.9763435582,124394.74419018,P9
51512.3859631901,124516.845406534,P9
51550.8289721566,124607.290751981,P9
49997.2791392166,124376.65512109,P9
49972.4042510618,124261.337305645,P9
49970.1428975932,123716.404099326,P9
50487.9928419065,123300.355510268,P9
49872.4893478055,123158.088673527,P9
52830.2935346861,122982.273996918,P9
54520.7706276545,123842.658418277,P9
68614.2176951392,124177.859943444,P9
50223.8759867862,126277.945490027,P9
50616.613089193,123170.501835734,P9
47218.5833770646,132561.128263544,P9
46347.731541293,129043.911819673,P9
50855.6704558754,124263.229274606,P9
55892.9506823973,123802.234886332,P9
55124.5520037753,124809.592994042,P9
51811.899922605,121685.075473516,P9
51846.0509749882,121787.518670911,P9
52785.2049155261,122402.177855276,P9
52955.9601774421,122402.177855276,P9
54970.8722680509,122675.359714994,P9
45972.0699650778,124058.342879817,P9
45954.9944388862,124485.189535627,P9
41310.4513147711,126619.422814675,P9
40062.3226503067,130745.068789016,P9
39134.9831278905,130756.789767457,P9
38630.1013534686,131013.49765354,P9
40075.3831203397,130860.709623552,P9
38552.4307843322,130317.576095025,P9
40339.3615252477,130439.400437872,P9
40369.8205719679,130535.844709293,P9
40126.1481982067,130784.569409272,P9
39786.0221764983,130977.457952114,P9
39806.3282076451,130886.089694978,P9
39912.9348711656,131520.591480641,P9
39689.5685285512,131023.142080682,P9
40080.4596281264,132327.677752005,P9
39506.8142482303,132373.361880572,P9
39628.6504351108,132439.350066281,P9
39577.8853572439,132322.601737719,P9
39694.6450363378,132084.02906631,P9
38862.0977593204,132358.133837716,P9
38765.6441113732,133053.547794803,P9
38727.9856536101,133030.659584935,P9
38576.3057542866,133267.663306474,P9
38437.7017083529,133537.338101777,P9
38382.598523832,133382.381229322,P9
37887.3621142048,133201.490538427,P9
39348.5722483651,133121.34225053,P9
39633.6807928268,132949.594977576,P9
39585.473747455,132929.284328208,P9
40036.5906894087,132820.024768774,P9
39593.8928389402,132663.960402293,P9
40455.5476248904,133633.446169654,P9
40308.7640283152,133434.110429447,P9
39413.7757055214,132382.96016213,P9
39910.1197168475,131509.147375707,P9
40338.6692741859,130816.040697841,P9
40151.8076375648,129973.191598559,P9
38847.145136385,130221.916298539,P9
40697.7629749882,129887.130083631,P9
43263.9376611609,129871.902040775,P9
38535.1706578574,129887.130083631,P9
38632.939582822,130188.137730749,P9
38879.2194355828,129641.543283391,P9
38916.2779424256,129489.955038598,P9
39478.2012043416,129674.952686505,P9
39772.1771552619,129726.958760137,P9
40527.46921378,129873.932446489,P9
41126.7278829636,129855.8433774,P9
40914.1606569136,130299.025570091,P9
39012.3623898065,130081.956741018,P9
38444.6242189712,130220.854950097,P9
43174.7064992921,131194.642145148,P9
44619.3652402076,131724.508818157,P9
46429.7863671543,132206.361010586,P9
45980.0077772534,130172.125212958,P9
51199.0731326097,130456.981905533,P9
59579.6490873053,156057.536934367,P9
52270.7239263803,166460.182173914,P9
42516.3526644643,153623.911103656,P9
24896.3479377064,135867.782405744,P9
48355.8364964605,128348.197916288,P9
71089.3844417178,150347.482319246,P9
83990.7290306748,184440.578412068,P9
83529.9667239263,184594.15091699,P9
41754.1842453987,130383.056679305,P9
45901.0450061349,124547.301492245,P9
47447.8569287399,126544.528531174,P9
48971.5476658801,128742.950318139,P9
51761.0425445965,126226.585454577,P9
50312.6225729117,125144.194626613,P9
50177.4951656441,124964.226847406,P9
50296.885398773,125012.818147792,P9
50317.9759811231,124986.86125656,P9
50039.5064539877,125368.139147763,P9
50001.1249784489,125352.326594171,P9
50001.5557124429,125319.117155256,P9
53671.7477753657,124426.769225762,P9
51442.0532553091,124892.470463646,P9
51471.4970004719,124895.146907542,P9
51035.1942312411,125275.201940758,P9
50954.6623577159,125006.542348312,P9
51202.2113374233,124272.550682657,P9
54956.473445965,125077.698839475,P9
49975.7732062293,124361.657806157,P9
67561.7191807456,117065.210290124,P9
51875.8639207173,124725.46959366,P9
51471.5893006134,124179.751912405,P9
50703.4675224162,124220.17544435,P9
50359.8340953279,125170.128445052,P9
50460.9027503539,125574.3637645,P9
42698.8300443605,128040.199213131,P9
49333.8718716375,125035.198756232,P9
52411.2970420009,125304.504386859,P9
51905.9537668711,125425.774982694,P9
52613.4343520528,125061.963195191,P9
53149.9289249646,124192.857258378,P9
52823.786374705,124128.945623968,P9
52028.8975554506,125099.110390642,P9
52352.3172515337,121663.110175336,P9
52129.9662104766,123502.380878824,P9
50917.1423501651,124048.098560078,P9
52574.6682925908,124452.333879526,P9
52332.1035205285,121238.663089916,P9
44529.6033525247,114690.050914862,P9
52514.0270995752,121764.169005198,P9
53443.858725814,122673.698473956,P9
51685.2641283624,124816.145667029,P9
50957.5698121755,123987.463262161,P9
52352.3172515337,125725.675135786,P9
51745.905321378,125402.286880228,P9
51644.836666352,123441.745580906,P9
51685.2641283624,124816.145667029,P9
52069.325017461,124533.180943415,P9
51766.1190523832,128494.687074003,P9
52210.8211344974,128312.781180252,P9
50795.859964134,128373.416478169,P9
50209.6617649834,128272.357648307,P9
50310.7304200094,128191.510584418,P9
70443.6065011798,118550.498215588,P9
52129.9662104766,122552.427878121,P9
33811.3417121283,118406.362482678,P9
31370.6029183577,116716.02665288,P9
16527.9094516281,103060.579168142,P9
21647.1060537989,101559.09414255,P9
22124.8977366682,103606.573722903,P9
51543.2142104766,123876.621568404,P9
23558.272785276,99916.1498279429,P9
59870.4406833412,99865.2743211289,P9
25810.7192902312,103209.490969039,P9
19189.8916847569,100274.770237199,P9
18575.5880924964,98705.0358922618,P9
15299.3022671071,97067.052227979,P9
19189.8916847569,132624.947606786,P9
19599.4274129306,99319.2797663679,P9
19667.6833676262,100616.016833925,P9
26561.5347918829,115835.615047886,P9
28199.6777045776,121090.812637461,P9
28813.9812968381,123001.793579124,P9
29837.8206172723,127165.002059176,P9
27926.6538857952,125390.519756203,P9
33387.130261444,126482.508865725,P9
30383.8682548371,102185.751178862,P9
25947.2311996224,100547.76751458,P9
28540.9574780556,102049.252540172,P9
18712.1000018876,98500.2879342265,P9
17142.2130438886,97817.7947407753,P9
27790.1419764039,111672.406567834,P9
30110.8444360547,124366.779966026,P9
26698.0467012741,109829.674945516,P9
30110.8444360547,128188.741849353,P9
27039.3264747522,112696.146358011,P9
35129.0646833412,110999.234782434,P9
23616.5603246814,100807.336426896,P9
28704.2825785748,109762.579265781,P9
29876.6789768758,109843.426329671,P9
29894.9544049079,109746.15143773,P9
29314.0403888626,110070.624114522,P9
29740.6285681925,109944.623596286,P9
29634.2218883121,109893.632725511,P9
28090.4251036652,110192.809931114,P9
27943.8678621991,110428.644631182,P9
28959.0309693251,107272.79425884,P9
29058.922797546,108819.617321117,P9
25455.2714450212,102071.633148612,P9
47195.1391411042,119959.046034176,P9
47646.6252836243,120645.138583211,P9
20219.7305143935,97159.3895423871,P9
18683.6254082114,96237.8160760981,P9
49200.913517697,121325.093769519,P9
49290.7677055214,124486.89692225,P9
42303.8777385559,127058.036594509,P9
46622.1860122699,129009.902523962,P9
41495.3977234544,131020.765583084,P9
39227.6063199622,125096.664674668,P9
41129.4276621047,125943.874531678,P9
68815.293553563,122454.322365662,P9
35671.6972156677,122377.489967616,P9
43816.7232090608,125655.672284233,P9
43663.0434733364,125860.558679022,P9
29934.3204152902,124221.467520713,P9
68354.2543463898,127166.709445799,P9
29908.7071260028,121045.72840149,P9
28935.4021330816,120174.961223639,P9
7274.40490797545,112364.959498687,P9
46732.7154318074,143340.183035138,P9
45694.338839075,143859.320859771,P9
51879.7405266635,161130.920921359,P9
44355.525285512,154904.589507838,P9
46501.9650778669,159524.270108892,P9
44079.5017121283,159113.71284438,P9
48906.7529664936,158030.029940052,P9
50125.1148352996,158050.333997193,P9
49769.7592902312,157898.053568634,P9
49594.9428220858,153421.331988088,P9
54097.5744785276,153626.495256383,P9
57571.38260689,150191.233370427,P9
34690.1775101463,161203.877090314,P9
31777.4157923548,153550.170459765,P9
48961.4408003775,155203.059147813,P9
48461.6816838131,131562.906981547,P9
44540.4947692307,134253.656008602,P9
41028.197481831,131191.435027032,P9
40271.7978216139,132059.433469819,P9
40801.1391335535,132835.57583072,P9
49616.26415479,130943.125637312,P9
49943.6989070316,130958.353680167,P9
43577.75814252,132420.245794335,P9
43737.6681378008,133166.419894274,P9
48853.0783364365,136049.235233757,P9
48476.8063206486,135968.652458215,P9
40599.5241583937,135443.314345058,P9
40664.70274246,132433.208508501,P9
40549.0779355613,132381.269555719,P9
43026.4955469561,132089.105080595,P9
40597.4788711656,131109.388177947,P9
37597.2627692307,131299.738713646,P9
42623.0054780556,130995.177856528,P9
39386.7317640396,131908.860427883,P9
38706.2951203397,133125.950216745,P9
38092.03767815,133054.886016751,P9
37944.0344011326,132668.462892886,P9
38262.8852402076,132910.404191957,P9
38394.0437413874,133161.390025573,P9
38283.2374214252,133378.458854647,P9
38351.0780254837,133439.509462824,P9
38340.9250099103,133413.667935553,P9
38536.6474601227,133322.714988677,P9
38568.1218084001,133296.319714394,P9
38658.4836470033,133270.939642967,P9
39634.2115186408,132998.611476561,P9
38954.8594016045,132012.734138394,P9
38902.8482718263,132039.867742028,P9
38493.5432940066,131791.143042048,P9
38988.7797036337,131806.970977501,P9
39097.3246701274,131757.226037505,P9
39940.8095139216,131501.717936617,P9
40033.1404222117,131218.92241348,P9
40213.1103149284,130967.552033327,P9
40888.8242680509,130865.370327578,P9
40912.4069542236,131205.601721446,P9
40959.5723265691,130905.793859522,P9
41227.4273374233,130968.73643666,P9
41201.3710074563,130974.329281491,P9
41076.03664521,130857.848597318,P9
40503.5265570552,131014.466710812,P9
40507.7539035394,131035.149161746,P9
40569.2811779141,130636.765102401,P9
40908.8995488438,130991.578500944,P9
40985.6009664936,131134.168356777,P9
41055.6567739499,131166.654848203,P9
40509.4245361019,131443.80522818,P9
40161.4991524303,131331.47149386,P9
39582.7618813905,131193.419287161,P9
39069.1731269466,130980.918870945,P9
39797.6058442661,130844.143358748,P9
40886.5167645115,130835.329552125,P9
40515.8855460122,130432.047908089,P9
38466.7454862356,130607.98563959,P9
36701.0283945257,131766.639736725,P9
36751.7934723926,132675.246293795,P9
34931.6346805096,133147.54635025,P9
35106.7741991505,132827.757450276,P9
30652.1386163284,132462.284421734,P9
40688.3945106182,130505.48091475,P9
40711.2387956583,129911.587243369,P9
40315.2711882963,129759.30681481,P9
43444.9382387918,130787.199707584,P9
41069.13259462,131442.005550388,P9
36804.8660537989,132066.35530748,P9
41190.9687815007,131510.53174324,P9
41130.0506880604,131236.426971833,P9
41140.5729042001,131306.060658711,P9
41003.6456441717,131407.903963508,P9
40842.3972968381,131727.877445819,P9
40747.4204511562,131617.081897647,P9
40756.4658650306,131411.318736754,P9
41323.7886852288,131420.778581559,P9
40780.4639018404,131709.050047379,P9
40552.0210514393,131668.441933097,P9
40290.073249646,131476.568593112,P9
39788.6527305332,131344.638367279,P9
40975.8171514865,131151.288368593,P9
41115.1903652666,130788.30720161,P9
41418.2117300613,129963.131861157,P9
40027.5254969325,130134.101251403,P9
43173.6681226993,130225.284926201,P9
25459.6095516753,129913.940668174,P9
27380.6062482303,132142.0802115,P9
44944.4001887682,144143.992970008,P9
44771.3374233128,159891.17365055,P9
37560.388862671,170216.248162701,P9
36752.7626238791,158852.898001284,P9
32887.6941953751,165601.689721516,P9
34831.1659764039,162452.807332421,P9
34523.8065049551,162401.585733724,P9
33401.4829334591,164320.96517175,P9
33391.3299178858,164326.041186035,P9
32411.3793147711,165447.932634256,P9
32590.3031392166,165500.261726979,P9
31719.6820537989,165744.464159686,P9
31651.8414497404,165717.330556052,P9
33442.8333968853,165841.692906042,P9
34550.8965965077,165360.071441536,P9
32983.778642756,164873.927709757,P9
33180.5163945257,164794.788032491,P9
33189.5618084001,165011.856861564,P9
33180.5163945257,165106.824474284,P9
32997.3467635677,165954.749587851,P9
32520.2011816894,166203.474287831,P9
32147.0778593676,165918.571449672,P9
32110.4347031618,165733.112345921,P9
31032.4613496932,166184.093142378,P9
30851.5530722038,166489.346183262,P9
30831.2008909863,166523.263187805,P9
31966.4003322321,166507.435252352,P9
32022.9341689476,166751.637685059,P9
31464.3798621991,165521.580986977,P9
31482.470689948,165544.746070352,P9
31195.2787994336,165658.356499174,P9
31170.4039112789,165613.13382645,P9
32128.0640302029,167579.627906161,P9
31877.0537951864,167724.340458877,P9
31815.9972515337,167595.455841614,P9
31809.2131911278,167398.737215267,P9
31806.9518376592,167403.259482539,P9
31131.3148013213,167986.539669505,P9
31165.7889042,168066.233093784,P9
31163.5275507314,168021.01042106,P9
31810.274642756,168935.06215709,P9
31844.1949447852,168973.501428905,P9
32619.839184521,169063.946774353,P9
32624.3618914582,169041.335437991,P9
31972.4921415762,169444.878573672,P9
32207.6729023124,169535.877666133,P9
32384.0584728645,169508.744062498,P9
32673.5117168475,169908.964716102,P9
32698.3866050023,169994.887794277,P9
34209.3860726757,170758.504925124,P9
34166.420356772,170711.021118765,P9
33619.1728173666,170555.002897868,P9
34667.8408758848,171175.568717039,P9
35056.793672487,170917.799482514,P9
